id,child,trial,age,year_group,competition_order,age_group,country,gender,cost,competition,relation,fairness,allocation,justification
C2C23,47,8,38,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C22,48,8,47,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C24,49,8,44,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2C25,50,8,44,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E26,51,8,44,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C26,52,8,47,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E27,53,8,41,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C27,54,8,44,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E01,55,8,69,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E02,56,8,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E03,57,8,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E04,58,8,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E05,59,8,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E06,60,8,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C4E07,61,8,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E08,62,8,75,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E09,63,8,74,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E10,64,8,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E11,65,8,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E12,66,8,69,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E13,67,8,76,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E14,68,8,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E15,69,8,73,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E16,70,8,73,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E17,71,8,76,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E18,72,8,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E19,73,8,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E20,74,8,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E21,75,8,73,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E22,76,8,73,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E23,77,8,72,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E24,78,8,72,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E25,79,8,77,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C01,80,8,72,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C02,81,8,75,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C03,82,8,74,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C04,83,8,71,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C05,84,8,69,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C06,85,8,71,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C07,86,8,75,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C08,87,8,73,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C09,88,8,70,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C10,89,8,71,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C11,90,8,72,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C12,91,8,69,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C13,92,8,72,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C14,93,8,75,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C15,94,8,74,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C16,95,8,73,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C17,96,8,73,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C18,97,8,79,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C19,98,8,78,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C20,99,8,78,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C21,100,8,78,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4C22,101,8,77,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C23,102,8,77,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C24,103,8,75,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C25,104,8,73,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4001,105,8,64,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Desire
U4002,106,8,68,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,UFdis,Norm
U4003,107,8,64,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4004,108,8,73,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4005,109,8,77,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4006,110,8,80,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4007,111,8,74,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFdis,Norm
U4008,112,8,71,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4009,113,8,71,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4010,114,8,73,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4011,115,8,74,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4012,116,8,64,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4013,117,8,66,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4014,118,8,63,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4015,119,8,63,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4016,120,8,64,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Uncodable
U4017,121,8,68,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Uncodable
U4018,122,8,60,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4019,123,8,61,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4020,124,8,58,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4021,125,8,52,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4022,126,8,57,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4023,127,8,57,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4024,128,8,56,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4025,129,8,57,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4026,130,8,54,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4027,131,8,54,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4028,132,8,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Uncodable
U4029,133,8,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4030,134,8,74,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4031,135,8,66,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4032,136,8,57,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4033,137,8,62,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4034,138,8,56,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4035,139,8,53,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4036,140,8,56,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFdis,Norm
U4037,141,8,61,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4038,142,8,62,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4039,143,8,58,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4040,144,8,58,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4041,145,8,56,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4042,146,8,41,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Uncodable
U4043,147,8,48,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4044,148,8,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4045,149,8,59,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4046,150,8,82,Senior,control first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4047,151,8,54,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4048,152,8,53,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4049,153,8,53,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4050,154,8,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4051,155,8,55,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFdis,Norm
U4052,156,8,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4053,157,8,55,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4054,158,8,56,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4055,159,8,54,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4056,160,8,62,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4057,161,8,62,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4058,162,8,60,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4059,163,8,53,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Uncodable
U4060,164,8,56,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4061,165,8,57,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4062,166,8,58,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFdis,Desire
U4063,167,8,61,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4064,168,8,61,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4065,169,8,64,Jonior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFdis,Norm
U4066,170,8,64,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4067,171,8,65,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4068,172,8,68,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4069,173,8,69,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Norm
U4070,174,8,69,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4071,175,8,70,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4072,176,8,71,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Norm
U4073,177,8,72,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4074,178,8,74,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4075,179,8,75,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Norm
U4076,180,8,65,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4077,181,8,66,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4078,182,8,66,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4079,183,8,68,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4080,184,8,70,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,UFdis,Norm
U4081,185,8,76,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4082,186,8,76,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4083,187,8,69,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4084,188,8,68,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,UFdis,Norm
U4085,189,8,66,Senior,control first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4086,190,8,68,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4087,191,8,72,Senior,control first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4088,192,8,72,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4089,193,8,60,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4090,194,8,52,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Norm
U4091,195,8,56,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Affiliation
U4092,196,8,59,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4093,197,8,59,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4094,198,8,62,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4095,199,8,62,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4096,200,8,62,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4097,201,8,52,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4098,202,8,63,Jonior,control first,Older,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4099,203,8,56,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4100,204,8,63,Jonior,control first,Older,UK,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
